Date,Dhaka AQI,pressure_level,latitude,longitude,co,aermr04,no2,no,go3,pan,c3h8,q,so2,t,r,u,v,pm1_combined,pm2p5_combined,pm10_combined
9/6/2022,125,1000,23.75,90.32,3.70E-07,3.09E-12,6.03E-08,1.73E-08,1.44E-08,8.06E-10,3.54E-09,0.02037175,6.55E-09,301.62866,82.73392,0.017261524,0.8239267,2.19E-08,2.68E-08,3.99E-08
10/6/2022,138,1000,23.75,90.32,2.90E-07,2.88E-12,4.01E-08,2.66E-10,2.67E-08,9.95E-10,2.29E-09,0.01855719,1.43E-08,299.41235,86.0863,2.3848267,-0.46676415,2.44E-08,2.91E-08,4.21E-08
11/6/2022,123,1000,23.75,90.32,2.98E-07,6.31E-12,1.40E-08,1.54E-13,1.19E-07,3.23E-09,1.96E-09,0.013226997,1.30E-08,300.82227,57.420776,0.2756909,-0.49674088,7.69E-08,8.99E-08,1.29E-07
12/6/2022,115,1000,23.75,90.32,2.98E-07,1.92E-11,2.15E-08,1.26E-11,8.85E-08,2.94E-09,2.26E-09,0.009570546,4.05E-09,297.62085,49.403656,2.766552,-2.2850752,4.34E-08,5.08E-08,7.28E-08
6/13/2022,119,1000,23.75,90.32,2.53E-07,9.30E-11,3.95E-08,3.63E-09,3.39E-08,6.63E-10,1.91E-09,0.02026363,4.07E-09,302.66016,79.19177,-0.27258956,3.6202097,1.98E-08,2.59E-08,4.05E-08
6/14/2022,105,1000,23.75,90.32,2.73E-07,8.03E-11,4.38E-08,9.10E-09,1.44E-08,3.62E-10,2.47E-09,0.020895366,4.22E-09,302.5078,83.22179,-0.21728945,3.5979233,2.15E-08,2.83E-08,4.43E-08
6/15/2022,101,1000,23.75,90.32,2.73E-07,3.33E-11,4.62E-08,5.81E-09,1.62E-08,6.42E-10,2.45E-09,0.021137208,4.31E-09,302.10254,84.392456,-0.7614638,3.1947308,1.76E-08,2.20E-08,3.29E-08
6/16/2022,90,1000,23.75,90.32,2.44E-07,2.18E-11,4.08E-08,5.84E-09,2.04E-08,5.44E-10,2.01E-09,0.019558284,3.02E-09,299.4851,91.38316,-0.31193125,3.9318295,1.13E-08,1.42E-08,2.11E-08
6/17/2022,74,1000,23.75,90.32,2.34E-07,1.47E-11,3.97E-08,6.11E-09,1.55E-08,5.63E-10,2.02E-09,0.019624766,2.99E-09,299.39893,91.77983,1.1661434,4.37255,1.31E-08,1.69E-08,2.54E-08
6/18/2022,45,1000,23.75,90.32,2.77E-07,1.60E-11,4.05E-08,1.67E-08,8.61E-09,4.15E-10,2.63E-09,0.01948563,3.23E-09,299.25903,92.16766,0.8204857,2.76583,1.12E-08,1.39E-08,2.01E-08
6/19/2022,83,1000,23.75,90.32,3.50E-07,2.78E-11,4.48E-08,2.23E-08,1.05E-08,5.37E-10,3.49E-09,0.019719187,3.80E-09,299.8252,90.96208,0.8020269,2.7722826,1.82E-08,2.21E-08,3.22E-08
6/20/2022,72,1000,23.75,90.32,2.48E-07,1.25E-11,3.59E-08,1.20E-08,1.53E-08,4.25E-10,2.23E-09,0.018863559,3.32E-09,298.75098,91.36012,0.5952073,3.88167,1.04E-08,1.34E-08,1.97E-08
6/21/2022,102,1000,23.75,90.32,2.53E-07,1.31E-11,3.90E-08,1.81E-09,4.10E-08,1.04E-09,2.10E-09,0.019390773,4.36E-09,300.64648,84.02229,-2.0279322,3.4269943,1.80E-08,2.14E-08,3.10E-08
6/22/2022,97,1000,23.75,90.32,2.35E-07,6.98E-12,3.50E-08,3.98E-09,3.95E-08,8.31E-10,1.83E-09,0.019235168,4.69E-09,301.44263,79.17796,0.94603646,2.890317,1.09E-08,1.30E-08,1.88E-08
6/23/2022,80,1000,23.75,90.32,2.29E-07,1.38E-11,3.80E-08,8.41E-09,1.54E-08,3.21E-10,2.08E-09,0.019511938,2.69E-09,300.2273,87.64023,-0.469972,3.57681,9.22E-09,1.14E-08,1.66E-08
6/24/2022,83,1000,23.75,90.32,2.32E-07,9.96E-12,3.39E-08,9.05E-09,1.64E-08,3.56E-10,1.99E-09,0.019884035,3.27E-09,300.4768,87.28253,-0.95905346,3.5059986,7.81E-09,9.71E-09,1.42E-08
6/25/2022,87,1000,23.75,90.32,2.15E-07,8.42E-12,3.12E-08,1.05E-08,1.46E-08,2.33E-10,1.86E-09,0.020063639,2.16E-09,300.7002,86.56125,-0.10821754,3.6545172,6.41E-09,7.90E-09,1.15E-08
6/26/2022,84,1000,23.75,90.32,2.11E-07,2.31E-11,3.21E-08,7.57E-09,2.04E-08,3.99E-10,1.87E-09,0.019598965,5.43E-09,301.573,80.981064,0.40272933,2.9733229,9.68E-09,1.26E-08,1.86E-08
6/27/2022,71,1000,23.75,90.32,2.25E-07,8.58E-12,3.40E-08,9.68E-09,1.54E-08,2.93E-10,2.10E-09,0.019845817,4.95E-09,301.35913,82.91162,-0.093883395,3.2208242,1.15E-08,1.44E-08,2.12E-08
6/28/2022,67,1000,23.75,90.32,3.08E-07,3.39E-11,3.75E-08,2.94E-08,7.37E-09,2.00E-10,3.28E-09,0.020303965,3.82E-09,300.5442,88.36246,-0.028481312,1.7852459,1.23E-08,1.58E-08,2.33E-08
6/29/2022,94,1000,23.75,90.32,3.10E-07,6.16E-11,4.30E-08,2.21E-08,9.71E-09,2.85E-10,3.35E-09,0.020127945,5.53E-09,300.65308,87.170975,-1.1312151,1.7407007,1.48E-08,1.99E-08,2.96E-08
6/30/2022,134,1000,23.75,90.32,3.32E-07,1.88E-11,3.96E-08,3.16E-08,6.68E-09,2.55E-10,3.60E-09,0.020182982,3.23E-09,299.86548,91.473114,-0.53247166,2.0870886,1.10E-08,1.37E-08,1.99E-08
1/7/2022,141,1000,23.75,90.32,3.19E-07,4.07E-11,9.01E-09,2.35E-12,1.05E-07,3.27E-09,1.86E-09,0.009988006,8.12E-09,296.28784,56.91214,2.236946,-2.0565805,6.20E-08,7.28E-08,1.05E-07
2/7/2022,121,1000,23.75,90.32,3.41E-07,7.46E-11,1.48E-08,7.98E-11,8.67E-08,2.87E-09,1.98E-09,0.00727142,3.87E-09,292.812,50.646667,2.293314,-3.0803766,4.41E-08,5.22E-08,7.46E-08
3/7/2022,101,1000,23.75,90.32,3.64E-07,1.41E-10,3.29E-08,3.38E-10,1.01E-07,1.77E-09,2.32E-09,0.008829404,5.17E-09,302.87524,34.39128,2.9956837,-3.0105114,4.84E-08,5.81E-08,8.30E-08
4/7/2022,106,1000,23.75,90.32,3.05E-07,9.08E-11,2.86E-08,4.00E-10,9.77E-08,1.50E-09,1.61E-09,0.01544195,6.52E-09,305.44263,51.69246,-0.395804,0.9589073,3.96E-08,4.81E-08,7.11E-08
5/7/2022,137,1000,23.75,90.32,8.18E-07,5.11E-11,1.40E-07,1.10E-08,5.70E-08,4.72E-09,7.35E-09,0.018254537,1.65E-08,303.62476,65.811035,-0.5777134,-0.5748698,6.74E-08,7.95E-08,1.15E-07
6/7/2022,109,1000,23.75,90.32,3.54E-07,2.08E-10,5.21E-08,8.19E-09,2.50E-08,6.49E-10,2.98E-09,0.021462984,5.42E-09,303.09155,81.54259,-1.6444006,2.6582232,2.69E-08,3.59E-08,5.51E-08
7/7/2022,120,1000,23.75,90.32,2.13E-07,1.24E-11,3.16E-08,6.69E-09,2.84E-08,3.82E-10,1.79E-09,0.020413518,4.96E-09,304.04614,72.97302,0.28441423,3.0618877,9.54E-09,1.17E-08,1.71E-08
8/7/2022,95,1000,23.75,90.32,2.78E-07,4.67E-13,4.14E-08,1.07E-08,1.79E-08,3.90E-10,2.38E-09,0.020362895,4.01E-09,303.78882,75.703674,-1.6055927,1.7106228,1.01E-08,1.23E-08,1.81E-08
9/7/2022,82,1000,23.75,90.32,4.66E-07,9.48E-13,8.52E-08,1.36E-08,3.06E-08,1.63E-09,4.49E-09,0.020578898,1.36E-08,304.20605,72.352295,-1.2323742,-0.5983482,3.43E-08,4.03E-08,5.80E-08
10/7/2022,58,1000,23.75,90.32,3.13E-07,2.86E-12,5.17E-08,8.76E-09,1.66E-08,5.14E-10,3.07E-09,0.01730099,6.46E-09,302.27954,68.14163,-0.2987653,-1.0294514,3.28E-08,3.86E-08,5.57E-08
11/7/2022,47,1000,23.75,90.32,3.33E-07,3.94E-12,1.47E-08,2.62E-13,1.37E-07,4.65E-09,2.38E-09,0.011664562,1.07E-08,300.91797,50.31891,0.6567773,0.18658012,7.70E-08,9.00E-08,1.29E-07
12/7/2022,54,1000,23.75,90.32,2.91E-07,3.50E-11,1.37E-08,1.90E-12,1.01E-07,3.50E-09,2.00E-09,0.009248998,6.54E-09,297.5525,48.354004,1.6545477,-1.5225105,6.20E-08,7.28E-08,1.05E-07
7/13/2022,55,1000,23.75,90.32,2.27E-07,2.94E-11,3.66E-08,6.42E-09,2.02E-08,3.37E-10,1.84E-09,0.019893214,3.10E-09,303.6875,72.60617,-1.821784,3.235958,6.99E-09,9.33E-09,1.40E-08
7/14/2022,81,1000,23.75,90.32,2.31E-07,4.02E-11,3.58E-08,9.31E-09,1.84E-08,2.67E-10,1.97E-09,0.01979712,3.30E-09,303.9895,71.067245,-1.7155514,2.5553284,7.48E-09,9.83E-09,1.44E-08
7/15/2022,69,1000,23.75,90.32,2.20E-07,5.73E-11,3.34E-08,7.32E-09,2.10E-08,3.40E-10,1.83E-09,0.020245839,3.32E-09,303.21387,75.33186,-1.8813238,2.9425926,7.27E-09,1.01E-08,1.48E-08
7/16/2022,79,1000,23.75,90.32,2.25E-07,3.48E-11,3.34E-08,9.74E-09,1.82E-08,2.57E-10,1.92E-09,0.020100463,3.17E-09,304.49878,69.57092,-1.6972237,3.1312847,7.96E-09,1.05E-08,1.57E-08
7/17/2022,81,1000,23.75,90.32,1.76E-07,2.08E-11,2.40E-08,5.46E-09,2.19E-08,2.36E-10,1.28E-09,0.019784015,3.49E-09,302.94458,74.43904,-1.1118574,4.502243,5.99E-09,8.51E-09,1.28E-08
7/18/2022,75,1000,23.75,90.32,1.88E-07,1.64E-11,2.87E-08,6.15E-09,1.76E-08,2.67E-10,1.55E-09,0.020067796,3.85E-09,302.3191,79.4418,-0.6187704,3.610423,7.27E-09,9.93E-09,1.49E-08
7/19/2022,84,1000,23.75,90.32,2.80E-07,2.36E-11,4.16E-08,1.36E-08,1.61E-08,3.10E-10,2.56E-09,0.021527685,4.52E-09,301.85303,85.62071,-0.9173846,2.2923603,1.20E-08,1.49E-08,2.20E-08
7/20/2022,111,1000,23.75,90.32,2.34E-07,2.10E-11,3.29E-08,4.47E-09,3.21E-08,6.04E-10,1.79E-09,0.020855509,4.20E-09,302.62524,79.384705,-0.95908755,3.0848045,1.45E-08,1.78E-08,2.62E-08
7/21/2022,125,1000,23.75,90.32,2.49E-07,3.66E-11,3.78E-08,6.48E-09,2.37E-08,4.93E-10,2.03E-09,0.019828822,2.14E-09,303.45728,75.38202,-0.7818574,2.5209436,1.07E-08,1.36E-08,2.01E-08
7/22/2022,116,1000,23.75,90.32,2.88E-07,2.29E-11,4.39E-08,1.15E-08,1.25E-08,5.50E-10,2.62E-09,0.021296132,2.41E-09,301.583,86.23645,-0.18691444,1.6650829,1.13E-08,1.40E-08,2.04E-08
7/23/2022,96,1000,23.75,90.32,3.20E-07,2.06E-11,4.26E-08,2.50E-08,7.26E-09,2.68E-10,3.13E-09,0.020277273,3.63E-09,299.82983,91.73161,-0.5223493,2.7533808,1.05E-08,1.28E-08,1.85E-08
7/24/2022,115,1000,23.75,90.32,2.20E-07,9.87E-12,3.09E-08,8.08E-09,1.61E-08,3.01E-10,1.75E-09,0.019329142,4.19E-09,300.86523,83.67284,0.4138103,4.1845627,8.17E-09,1.02E-08,1.51E-08
7/25/2022,107,1000,23.75,90.32,3.05E-07,1.13E-11,3.61E-08,2.52E-08,8.96E-09,3.06E-10,3.13E-09,0.019846018,5.22E-09,300.5166,87.28787,-0.43198824,2.4243193,1.47E-08,1.79E-08,2.62E-08
7/26/2022,110,1000,23.75,90.32,3.02E-07,2.97E-11,5.01E-08,9.02E-09,1.90E-08,6.91E-10,2.82E-09,0.020076033,6.21E-09,301.3015,83.23103,1.3053894,2.8745556,2.30E-08,2.80E-08,4.11E-08
7/27/2022,128,1000,23.75,90.32,2.79E-07,4.84E-11,4.29E-08,2.20E-09,6.14E-08,1.70E-09,2.39E-09,0.019735489,9.32E-09,303.72974,70.72861,0.27522653,2.1422348,3.34E-08,4.03E-08,5.88E-08
7/28/2022,129,1000,23.75,90.32,2.84E-07,2.94E-11,4.53E-08,2.17E-09,4.21E-08,1.12E-09,2.44E-09,0.020135626,8.33E-09,301.6106,83.66884,1.1615734,2.4631329,3.07E-08,3.66E-08,5.29E-08
7/29/2022,129,1000,23.75,90.32,3.97E-07,2.29E-11,7.07E-08,8.28E-09,3.36E-08,1.43E-09,3.68E-09,0.021612115,8.59E-09,303.3069,80.31644,-0.31377447,1.674367,3.40E-08,4.02E-08,5.79E-08
7/30/2022,144,1000,23.75,90.32,3.49E-07,2.01E-11,6.02E-08,6.79E-09,3.40E-08,1.24E-09,3.20E-09,0.020907383,7.28E-09,303.9475,76.04434,-0.24425298,2.9248323,3.22E-08,3.81E-08,5.51E-08
7/31/2022,102,1000,23.75,90.32,3.47E-07,9.74E-12,5.11E-08,2.46E-08,1.32E-08,2.89E-10,3.45E-09,0.02005779,5.83E-09,303.30518,76.36508,0.056553677,1.5718422,1.94E-08,2.36E-08,3.52E-08
1/8/2022,154,1000,23.75,90.32,3.53E-07,4.21E-11,1.11E-08,2.75E-12,9.69E-08,2.38E-09,2.06E-09,0.00972322,5.67E-09,296.7815,53.223755,2.7319393,-2.1772814,5.90E-08,6.94E-08,9.95E-08
2/8/2022,188,1000,23.75,90.32,4.24E-07,1.23E-10,8.97E-09,2.10E-11,1.48E-07,5.99E-09,2.36E-09,0.007467896,2.30E-08,294.44238,47.464035,0.119271755,-1.5921116,9.28E-08,1.10E-07,1.57E-07
3/8/2022,164,1000,23.75,90.32,4.46E-07,1.41E-10,4.36E-08,7.13E-10,8.16E-08,1.29E-09,2.98E-09,0.010235429,5.41E-09,302.55933,39.677277,3.5294409,-2.046298,5.01E-08,6.00E-08,8.69E-08
4/8/2022,138,1000,23.75,90.32,2.76E-07,4.39E-11,3.51E-08,1.39E-09,5.23E-08,5.58E-10,1.59E-09,0.01505933,4.57E-09,305.55835,49.730408,0.6376878,4.426633,1.98E-08,2.43E-08,3.62E-08
5/8/2022,127,1000,23.75,90.32,6.85E-07,3.36E-11,1.13E-07,8.88E-09,5.16E-08,3.48E-09,5.86E-09,0.018611278,1.10E-08,304.37964,65.06355,0.15120333,0.8879687,4.61E-08,5.45E-08,7.97E-08
6/8/2022,100,1000,23.75,90.32,3.48E-07,2.43E-10,4.87E-08,6.92E-09,2.94E-08,7.05E-10,2.65E-09,0.020592924,5.17E-09,302.0769,83.12637,-0.6088283,2.5162144,2.88E-08,3.89E-08,5.96E-08
7/8/2022,120,1000,23.75,90.32,2.68E-07,2.10E-11,4.09E-08,1.24E-08,1.86E-08,5.18E-10,2.49E-09,0.020015955,3.91E-09,302.69946,76.3667,-0.56641155,2.3693905,1.12E-08,1.41E-08,2.07E-08
8/8/2022,95,1000,23.75,90.32,2.25E-07,2.76E-12,3.53E-08,6.24E-09,2.01E-08,4.83E-10,1.87E-09,0.020130072,3.29E-09,302.04102,81.532745,-3.2190275,2.7098722,7.51E-09,9.25E-09,1.35E-08
9/8/2022,63,1000,23.75,90.32,4.54E-07,6.75E-13,7.70E-08,6.16E-09,3.58E-08,1.52E-09,3.83E-09,0.021872599,1.59E-08,304.7705,74.56676,-0.91488284,-1.7792625,3.42E-08,4.00E-08,5.73E-08
10/8/2022,100,1000,23.75,90.32,2.99E-07,1.57E-12,4.95E-08,9.14E-10,4.59E-08,1.01E-09,2.51E-09,0.017757587,7.22E-09,303.52783,65.40521,1.1599417,0.8906218,3.48E-08,4.10E-08,5.95E-08
11/8/2022,110,1000,23.75,90.32,3.27E-07,6.83E-12,1.48E-08,3.52E-13,1.41E-07,5.43E-09,2.34E-09,0.012236033,2.05E-08,300.23267,55.121475,-0.77878106,0.51909566,8.69E-08,1.02E-07,1.46E-07
12/8/2022,106,1000,23.75,90.32,2.67E-07,2.11E-11,1.11E-08,2.91E-13,1.16E-07,4.19E-09,1.68E-09,0.008990746,1.12E-08,297.52368,47.138092,1.2192049,-2.6605635,5.74E-08,6.73E-08,9.66E-08
8/13/2022,105,1000,23.75,90.32,2.36E-07,2.88E-12,3.83E-08,4.47E-09,1.71E-08,7.28E-10,1.99E-09,0.01940773,4.14E-09,301.07642,81.93034,-4.897521,2.5281982,7.77E-09,9.33E-09,1.35E-08
8/14/2022,102,1000,23.75,90.32,2.15E-07,5.33E-11,3.42E-08,7.70E-09,1.09E-08,3.05E-10,1.85E-09,0.019472037,2.25E-09,299.44995,90.71677,-2.7877884,3.925294,8.24E-09,1.17E-08,1.75E-08
8/15/2022,101,1000,23.75,90.32,2.21E-07,3.27E-11,3.29E-08,6.62E-09,1.74E-08,3.63E-10,1.91E-09,0.019759856,5.68E-09,300.92285,84.79259,-1.34799,3.4453154,1.19E-08,1.61E-08,2.46E-08
8/16/2022,101,1000,23.75,90.32,4.25E-07,1.20E-10,6.51E-08,2.86E-08,1.48E-08,4.72E-10,4.23E-09,0.020606752,7.49E-09,303.53003,75.60603,0.53279513,1.3416662,2.46E-08,3.15E-08,4.75E-08
8/17/2022,158,1000,23.75,90.32,4.59E-07,3.68E-11,6.88E-08,3.65E-09,5.58E-08,1.95E-09,3.88E-09,0.02066911,1.91E-08,304.76855,71.300674,1.5114145,-0.30019957,4.31E-08,5.09E-08,7.29E-08
8/18/2022,160,1000,23.75,90.32,4.63E-07,3.15E-11,8.46E-08,6.97E-09,2.22E-08,7.08E-10,4.07E-09,0.021181114,8.91E-09,306.45972,67.43146,-0.29055935,-0.81444305,3.40E-08,4.02E-08,5.79E-08
8/19/2022,103,1000,23.75,90.32,2.29E-07,9.26E-12,3.56E-08,3.79E-09,2.02E-08,6.58E-10,1.78E-09,0.019986667,3.25E-09,300.9563,87.30113,-5.0105696,2.3099394,7.85E-09,9.63E-09,1.40E-08
8/20/2022,92,1000,23.75,90.32,2.53E-07,1.50E-11,3.87E-08,7.73E-09,1.89E-08,4.95E-10,2.07E-09,0.020693846,4.20E-09,302.8069,79.84372,-1.4860325,2.6154728,1.03E-08,1.34E-08,2.01E-08
8/21/2022,130,1000,23.75,90.32,2.87E-07,3.82E-11,4.16E-08,1.44E-08,1.40E-08,3.28E-10,2.46E-09,0.020736754,4.69E-09,303.09912,78.256424,-0.51898646,2.692109,1.33E-08,1.70E-08,2.55E-08
8/22/2022,153,1000,23.75,90.32,4.61E-07,2.36E-11,7.56E-08,2.22E-08,1.64E-08,7.70E-10,4.48E-09,0.020674568,7.04E-09,304.31006,72.82062,0.5966601,1.7022982,2.51E-08,3.03E-08,4.46E-08
8/23/2022,129,1000,23.75,90.32,4.23E-07,4.48E-12,4.97E-08,3.32E-08,1.00E-08,6.78E-10,4.47E-09,0.020379413,4.81E-09,300.66016,88.05443,-1.309701,0.9905145,1.93E-08,2.25E-08,3.22E-08
8/24/2022,92,1000,23.75,90.32,2.33E-07,2.08E-11,3.48E-08,6.91E-09,2.08E-08,3.60E-10,1.82E-09,0.019526418,3.58E-09,302.40942,76.50505,-0.7805424,3.2387953,8.06E-09,1.02E-08,1.48E-08
8/25/2022,141,1000,23.75,90.32,4.18E-07,1.24E-10,6.53E-08,2.34E-08,1.42E-08,4.94E-10,4.08E-09,0.01884605,6.80E-09,303.77344,68.96394,0.46798134,1.9994268,2.61E-08,3.26E-08,4.83E-08
8/26/2022,105,1000,23.75,90.32,3.74E-07,7.22E-11,6.24E-08,1.69E-08,1.59E-08,4.24E-10,3.53E-09,0.019325014,6.54E-09,304.12988,69.92775,1.2202368,1.9402266,2.44E-08,2.97E-08,4.40E-08
8/27/2022,114,1000,23.75,90.32,2.58E-07,1.90E-11,4.05E-08,5.04E-09,2.11E-08,6.15E-10,2.14E-09,0.020096008,4.26E-09,300.239,88.130615,-0.61807877,3.3713837,1.36E-08,1.71E-08,2.62E-08
8/28/2022,90,1000,23.75,90.32,2.68E-07,3.29E-11,3.96E-08,1.26E-08,1.40E-08,4.03E-10,2.37E-09,0.02000311,5.89E-09,301.26,82.19632,0.17343867,1.7450323,1.54E-08,1.97E-08,3.00E-08
8/29/2022,114,1000,23.75,90.32,3.18E-07,2.16E-11,5.21E-08,1.46E-08,1.13E-08,3.45E-10,3.04E-09,0.02007759,5.57E-09,302.87866,76.355865,0.8640162,2.4589033,1.98E-08,2.44E-08,3.65E-08
8/30/2022,100,1000,23.75,90.32,3.10E-07,1.04E-11,4.74E-08,2.01E-08,1.19E-08,2.38E-10,3.11E-09,0.01805761,6.65E-09,303.93262,65.31955,0.022657529,2.4507265,2.08E-08,2.50E-08,3.69E-08
8/31/2022,123,1000,23.75,90.32,3.46E-07,2.95E-12,5.05E-08,2.17E-08,1.05E-08,3.14E-10,3.42E-09,0.02038883,8.79E-09,303.42212,75.18904,-0.5366053,2.2099895,2.10E-08,2.48E-08,3.62E-08
1/9/2022,75,1000,23.75,90.32,3.81E-07,4.12E-11,1.28E-08,2.60E-12,9.91E-08,2.19E-09,2.30E-09,0.010065801,8.15E-09,297.1267,53.671432,2.9593515,-2.5125427,6.25E-08,7.34E-08,1.05E-07
2/9/2022,80,1000,23.75,90.32,4.45E-07,2.12E-10,9.29E-09,1.94E-11,1.66E-07,6.57E-09,2.49E-09,0.00761655,2.83E-08,295.896,43.837296,-1.7787561,0.9149523,1.21E-07,1.44E-07,2.08E-07
3/9/2022,91,1000,23.75,90.32,3.79E-07,8.54E-11,3.50E-08,3.49E-10,1.04E-07,1.56E-09,2.59E-09,0.009172138,7.30E-09,303.2373,34.686325,3.3698626,-1.0837145,4.76E-08,5.64E-08,8.07E-08
4/9/2022,133,1000,23.75,90.32,2.98E-07,2.49E-11,3.97E-08,2.82E-09,3.24E-08,4.94E-10,1.87E-09,0.017273277,5.04E-09,303.97363,62.94641,-0.9930934,3.5034313,1.65E-08,2.08E-08,3.14E-08
